0.840,1.453,0.373,-1,0.622,-2.273,0,-1.304
0.860,1.464,0.327,-1,0.550,-2.291,0,-1.335
0.880,1.473,0.281,-1,0.478,-2.307,0,-1.367
0.900,1.482,0.235,-1,0.405,-2.321,0,-1.398
0.920,1.488,0.188,-1,0.332,-2.333,0,-1.429
0.940,1.493,0.141,-1,0.259,-2.342,0,-1.461
0.960,1.497,0.094,-1,0.185,-2.349,0,-1.492
0.980,1.499,0.047,-1,0.111,-2.353,0,-1.524
1.000,1.500,-0.000,-1,0.037,-2.356,0,-1.555
1.020,1.499,-0.047,-1,-0.037,-2.356,0,-1.587
1.040,1.497,-0.094,-1,-0.111,-2.353,0,-1.618
1.060,1.493,-0.141,-1,-0.185,-2.349,0,-1.649
1.080,1.488,-0.188,-1,-0.259,-2.342,0,-1.681
1.100,1.482,-0.235,-1,-0.332,-2.333,0,-1.712
1.120,1.473,-0.281,-1,-0.405,-2.321,0,-1.744
1.140,1.464,-0.327,-1,-0.478,-2.307,0,-1.775
1.160,1.453,-0.373,-1,-0.550,-2.291,0,-1.806
1.180,1.440,-0.418,-1,-0.622,-2.273,0,-1.838
1.200,1.427,-0.464,-1,-0.693,-2.252,0,-1.869
1.220,1.411,-0.508,-1,-0.763,-2.229,0,-1.901
1.240,1.395,-0.552,-1,-0.833,-2.204,0,-1.932
1.260,1.377,-0.596,-1,-0.902,-2.177,0,-1.963
1.280,1.357,-0.639,-1,-0.970,-2.147,0,-1.995
1.300,1.337,-0.681,-1,-1.037,-2.116,0,-2.026
1.320,1.314,-0.723,-1,-1.102,-2.082,0,-2.058
1.340,1.291,-0.764,-1,-1.167,-2.047,0,-2.089
1.360,1.266,-0.804,-1,-1.231,-2.009,0,-2.121
1.380,1.241,-0.843,-1,-1.294,-1.969,0,-2.152
1.400,1.214,-0.882,-1,-1.355,-1.928,0,-2.183
1.420,1.185,-0.919,-1,-1.415,-1.884,0,-2.215
1.440,1.156,-0.956,-1,-1.473,-1.839,0,-2.246
1.460,1.125,-0.992,-1,-1.530,-1.792,0,-2.278
1.480,1.093,-1.027,-1,-1.586,-1.743,0,-2.309
1.500,1.061,-1.061,-1,-1.640,-1.692,0,-2.340
1.520,1.027,-1.093,-1,-1.692,-1.640,0,-2.372
1.540,0.992,-1.125,-1,-1.743,-1.586,0,-2.403
1.560,0.956,-1.156,-1,-1.792,-1.530,0,-2.435
1.580,0.919,-1.185,-1,-1.839,-1.473,0,-2.466
1.600,0.882,-1.214,-1,-1.884,-1.415,0,-2.498
1.620,0.843,-1.241,-1,-1.928,-1.355,0,-2.529
1.640,0.804,-1.266,-1,-1.969,-1.294,0,-2.560
1.660,0.764,-1.291,-1,-2.009,-1.231,0,-2.592
1.680,0.723,-1.314,-1,-2.047,-1.167,0,-2.623
1.700,0.681,-1.337,-1,-2.082,-1.102,0,-2.655
1.720,0.639,-1.357,-1,-2.116,-1.037,0,-2.686
1.740,0.596,-1.377,-1,-2.147,-0.970,0,-2.717
1.760,0.552,-1.395,-1,-2.177,-0.902,0,-2.749
1.780,0.508,-1.411,-1,-2.204,-0.833,0,-2.780
1.800,0.464,-1.427,-1,-2.229,-0.763,0,-2.812
1.820,0.418,-1.440,-1,-2.252,-0.693,0,-2.843
1.840,0.373,-1.453,-1,-2.273,-0.622,0,-2.875
1.860,0.327,-1.464,-1,-2.291,-0.550,0,-2.906
1.880,0.281,-1.473,-1,-2.307,-0.478,0,-2.937
1.900,0.235,-1.482,-1,-2.321,-0.405,0,-2.969
1.920,0.188,-1.488,-1,-2.333,-0.332,0,-3.000
1.940,0.141,-1.493,-1,-2.342,-0.259,0,-3.032
1.960,0.094,-1.497,-1,-2.349,-0.185,0,-3.063
1.980,0.047,-1.499,-1,-2.353,-0.111,0,-3.094
2.000,-0.000,-1.500,-1,-2.356,-0.037,0,-3.126
2.020,-0.047,-1.499,-1,-2.356,0.037,0,3.126
2.040,-0.094,-1.497,-1,-2.353,0.111,0,3.094
2.060,-0.141,-1.493,-1,-2.349,0.185,0,3.063
2.080,-0.188,-1.488,-1,-2.342,0.259,0,3.032
2.100,-0.235,-1.482,-1,-2.333,0.332,0,3.000
2.120,-0.281,-1.473,-1,-2.321,0.405,0,2.969
2.140,-0.327,-1.464,-1,-2.307,0.478,0,2.937
2.160,-0.373,-1.453,-1,-2.291,0.550,0,2.906
2.180,-0.418,-1.440,-1,-2.273,0.622,0,2.875
2.200,-0.464,-1.427,-1,-2.252,0.693,0,2.843
2.220,-0.508,-1.411,-1,-2.229,0.763,0,2.812
2.240,-0.552,-1.395,-1,-2.204,0.833,0,2.780
2.260,-0.596,-1.377,-1,-2.177,0.902,0,2.749
2.280,-0.639,-1.357,-1,-2.147,0.970,0,2.717
2.300,-0.681,-1.337,-1,-2.116,1.037,0,2.686
2.320,-0.723,-1.314,-1,-2.082,1.102,0,2.655
2.340,-0.764,-1.291,-1,-2.047,1.167,0,2.623
2.360,-0.804,-1.266,-1,-2.009,1.231,0,2.592
2.380,-0.843,-1.241,-1,-1.969,1.294,0,2.560
2.400,-0.882,-1.214,-1,-1.928,1.355,0,2.529
2.420,-0.919,-1.185,-1,-1.884,1.415,0,2.498
2.440,-0.956,-1.156,-1,-1.839,1.473,0,2.466
2.460,-0.992,-1.125,-1,-1.792,1.530,0,2.435
2.480,-1.027,-1.093,-1,-1.743,1.586,0,2.403
2.500,-1.061,-1.061,-1,-1.692,1.640,0,2.372
2.520,-1.093,-1.027,-1,-1.640,1.692,0,2.340
2.540,-1.125,-0.992,-1,-1.586,1.743,0,2.309
2.560,-1.156,-0.956,-1,-1.530,1.792,0,2.278
2.580,-1.185,-0.919,-1,-1.473,1.839,0,2.246
2.600,-1.214,-0.882,-1,-1.415,1.884,0,2.215
2.620,-1.241,-0.843,-1,-1.355,1.928,0,2.183
2.640,-1.266,-0.804,-1,-1.294,1.969,0,2.152
2.660,-1.291,-0.764,-1,-1.231,2.009,0,2.121
2.680,-1.314,-0.723,-1,-1.167,2.047,0,2.089
2.700,-1.337,-0.681,-1,-1.102,2.082,0,2.058
2.720,-1.357,-0.639,-1,-1.037,2.116,0,2.026
2.740,-1.377,-0.596,-1,-0.970,2.147,0,1.995
2.760,-1.395,-0.552,-1,-0.902,2.177,0,1.963
2.780,-1.411,-0.508,-1,-0.833,2.204,0,1.932
2.800,-1.427,-0.464,-1,-0.763,2.229,0,1.901
2.820,-1.440,-0.418,-1,-0.693,2.252,0,1.869
2.840,-1.453,-0.373,-1,-0.622,2.273,0,1.838
2.860,-1.464,-0.327,-1,-0.550,2.291,0,1.806
2.880,-1.473,-0.281,-1,-0.478,2.307,0,1.775
2.900,-1.482,-0.235,-1,-0.405,2.321,0,1.744
2.920,-1.488,-0.188,-1,-0.332,2.333,0,1.712
2.940,-1.493,-0.141,-1,-0.259,2.342,0,1.681
2.960,-1.497,-0.094,-1,-0.185,2.349,0,1.649
2.980,-1.499,-0.047,-1,-0.111,2.353,0,1.618
3.000,-1.500,0.000,-1,-0.037,2.356,0,1.587
3.020,-1.499,0.047,-1,0.037,2.356,0,1.555
3.040,-1.497,0.094,-1,0.111,2.353,0,1.524
3.060,-1.493,0.141,-1,0.185,2.349,0,1.492
3.080,-1.488,0.188,-1,0.259,2.342,0,1.461
3.100,-1.482,0.235,-1,0.332,2.333,0,1.429
3.120,-1.473,0.281,-1,0.405,2.321,0,1.398
3.140,-1.464,0.327,-1,0.478,2.307,0,1.367
3.160,-1.453,0.373,-1,0.550,2.291,0,1.335
3.180,-1.440,0.418,-1,0.622,2.273,0,1.304
3.200,-1.427,0.464,-1,0.693,2.252,0,1.272
3.220,-1.411,0.508,-1,0.763,2.229,0,1.241
3.240,-1.395,0.552,-1,0.833,2.204,0,1.210
3.260,-1.377,0.596,-1,0.902,2.177,0,1.178
3.280,-1.357,0.639,-1,0.970,2.147,0,1.147
3.300,-1.337,0.681,-1,1.037,2.116,0,1.115
3.320,-1.314,0.723,-1,1.102,2.082,0,1.084
3.340,-1.291,0.764,-1,1.167,2.047,0,1.052
3.360,-1.266,0.804,-1,1.231,2.009,0,1.021
3.380,-1.241,0.843,-1,1.294,1.969,0,0.990
3.400,-1.214,0.882,-1,1.355,1.928,0,0.958
3.420,-1.185,0.919,-1,1.415,1.884,0,0.927
3.440,-1.156,0.956,-1,1.473,1.839,0,0.895
3.460,-1.125,0.992,-1,1.530,1.792,0,0.864
3.480,-1.093,1.027,-1,1.586,1.743,0,0.833
3.500,-1.061,1.061,-1,1.640,1.692,0,0.801
3.520,-1.027,1.093,-1,1.692,1.640,0,0.770
3.540,-0.992,1.125,-1,1.743,1.586,0,0.738
3.560,-0.956,1.156,-1,1.792,1.530,0,0.707
3.580,-0.919,1.185,-1,1.839,1.473,0,0.675
3.600,-0.882,1.214,-1,1.884,1.415,0,0.644
3.620,-0.843,1.241,-1,1.928,1.355,0,0.613
3.640,-0.804,1.266,-1,1.969,1.294,0,0.581
3.660,-0.764,1.291,-1,2.009,1.231,0,0.550
3.680,-0.723,1.314,-1,2.047,1.167,0,0.518
3.700,-0.681,1.337,-1,2.082,1.102,0,0.487
3.720,-0.639,1.357,-1,2.116,1.037,0,0.456
3.740,-0.596,1.377,-1,2.147,0.970,0,0.424
3.760,-0.552,1.395,-1,2.177,0.902,0,0.393
3.780,-0.508,1.411,-1,2.204,0.833,0,0.361
3.800,-0.464,1.427,-1,2.006,0.687,0,0.330
3.820,-0.418,1.440,-1,1.802,0.554,0,0.298
3.840,-0.373,1.453,-1,1.591,0.435,0,0.267
3.860,-0.327,1.464,-1,1.375,0.330,0,0.236
3.880,-0.281,1.473,-1,1.154,0.239,0,0.204
3.900,-0.235,1.482,-1,0.928,0.162,0,0.173
3.920,-0.188,1.488,-1,0.700,0.100,0,0.141
3.940,-0.141,1.493,-1,0.468,0.052,0,0.110
3.960,-0.094,1.497,-1,0.235,0.018,0,0.079
3.980,-0.047,1.499,-1,0.000,0.000,0,0.000
