2.160,1.466,0.318,-2.080
2.180,1.470,0.300,-2.090
2.200,1.473,0.281,-2.100
2.220,1.477,0.263,-2.110
2.240,1.480,0.244,-2.120
2.260,1.483,0.225,-2.130
2.280,1.486,0.207,-2.140
2.300,1.488,0.188,-2.150
2.320,1.490,0.169,-2.160
2.340,1.492,0.151,-2.170
2.360,1.494,0.132,-2.180
2.380,1.496,0.113,-2.190
2.400,1.497,0.094,-2.200
2.420,1.498,0.075,-2.210
2.440,1.499,0.057,-2.220
2.460,1.500,0.038,-2.230
2.480,1.500,0.019,-2.240
2.500,1.500,-0.000,-2.250
2.520,1.500,-0.019,-2.260
2.540,1.500,-0.038,-2.270
2.560,1.499,-0.057,-2.280
2.580,1.498,-0.075,-2.290
2.600,1.497,-0.094,-2.300
2.620,1.496,-0.113,-2.310
2.640,1.494,-0.132,-2.320
2.660,1.492,-0.151,-2.330
2.680,1.490,-0.169,-2.340
2.700,1.488,-0.188,-2.350
2.720,1.486,-0.207,-2.360
2.740,1.483,-0.225,-2.370
2.760,1.480,-0.244,-2.380
2.780,1.477,-0.263,-2.390
2.800,1.473,-0.281,-2.400
2.820,1.470,-0.300,-2.410
2.840,1.466,-0.318,-2.420
2.860,1.462,-0.336,-2.430
2.880,1.457,-0.355,-2.440
2.900,1.453,-0.373,-2.450
2.920,1.448,-0.391,-2.460
2.940,1.443,-0.409,-2.470
2.960,1.438,-0.428,-2.480
2.980,1.432,-0.446,-2.490
3.000,1.427,-0.464,-2.500
3.020,1.421,-0.481,-2.510
3.040,1.414,-0.499,-2.520
3.060,1.408,-0.517,-2.530
3.080,1.401,-0.535,-2.540
3.100,1.395,-0.552,-2.550
3.120,1.388,-0.570,-2.560
3.140,1.380,-0.587,-2.570
3.160,1.373,-0.604,-2.580
3.180,1.365,-0.622,-2.590
3.200,1.357,-0.639,-2.600
3.220,1.349,-0.656,-2.610
3.240,1.341,-0.673,-2.620
3.260,1.332,-0.689,-2.630
3.280,1.323,-0.706,-2.640
3.300,1.314,-0.723,-2.650
3.320,1.305,-0.739,-2.660
3.340,1.296,-0.755,-2.670
3.360,1.286,-0.772,-2.680
3.380,1.276,-0.788,-2.690
3.400,1.266,-0.804,-2.700
3.420,1.256,-0.820,-2.710
3.440,1.246,-0.835,-2.720
3.460,1.235,-0.851,-2.730
3.480,1.225,-0.866,-2.740
3.500,1.214,-0.882,-2.750
3.520,1.202,-0.897,-2.760
3.540,1.191,-0.912,-2.770
3.560,1.179,-0.927,-2.780
3.580,1.168,-0.942,-2.790
3.600,1.156,-0.956,-2.800
3.620,1.144,-0.971,-2.810
3.640,1.131,-0.985,-2.820
3.660,1.119,-0.999,-2.830
3.680,1.106,-1.013,-2.840
3.700,1.093,-1.027,-2.850
3.720,1.080,-1.040,-2.860
3.740,1.067,-1.054,-2.870
3.760,1.054,-1.067,-2.880
3.780,1.040,-1.080,-2.890
3.800,1.027,-1.093,-2.900
3.820,1.013,-1.106,-2.910
3.840,0.999,-1.119,-2.920
3.860,0.985,-1.131,-2.930
3.880,0.971,-1.144,-2.940
3.900,0.956,-1.156,-2.950
3.920,0.942,-1.168,-2.960
3.940,0.927,-1.179,-2.970
3.960,0.912,-1.191,-2.980
3.980,0.897,-1.202,-2.990
4.000,0.882,-1.214,-3.000
4.020,0.866,-1.225,-3.010
4.040,0.851,-1.235,-3.020
4.060,0.835,-1.246,-3.030
4.080,0.820,-1.256,-3.040
4.100,0.804,-1.266,-3.050
4.120,0.788,-1.276,-3.060
4.140,0.772,-1.286,-3.070
4.160,0.755,-1.296,-3.080
4.180,0.739,-1.305,-3.090
4.200,0.723,-1.314,-3.100
4.220,0.706,-1.323,-3.110
4.240,0.689,-1.332,-3.120
4.260,0.673,-1.341,-3.130
4.280,0.656,-1.349,-3.140
4.300,0.639,-1.357,-3.150
4.320,0.622,-1.365,-3.160
4.340,0.604,-1.373,-3.170
4.360,0.587,-1.380,-3.180
4.380,0.570,-1.388,-3.190
4.400,0.552,-1.395,-3.200
4.420,0.535,-1.401,-3.210
4.440,0.517,-1.408,-3.220
4.460,0.499,-1.414,-3.230
4.480,0.481,-1.421,-3.240
4.500,0.464,-1.427,-3.250
4.520,0.446,-1.432,-3.260
4.540,0.428,-1.438,-3.270
4.560,0.409,-1.443,-3.280
4.580,0.391,-1.448,-3.290
4.600,0.373,-1.453,-3.300
4.620,0.355,-1.457,-3.310
4.640,0.336,-1.462,-3.320
4.660,0.318,-1.466,-3.330
4.680,0.300,-1.470,-3.340
4.700,0.281,-1.473,-3.350
4.720,0.263,-1.477,-3.360
4.740,0.244,-1.480,-3.370
4.760,0.225,-1.483,-3.380
4.780,0.207,-1.486,-3.390
4.800,0.188,-1.488,-3.400
4.820,0.169,-1.490,-3.410
4.840,0.151,-1.492,-3.420
4.860,0.132,-1.494,-3.430
4.880,0.113,-1.496,-3.440
4.900,0.094,-1.497,-3.450
4.920,0.075,-1.498,-3.460
4.940,0.057,-1.499,-3.470
4.960,0.038,-1.500,-3.480
4.980,0.019,-1.500,-3.490
5.000,0.000,-1.500,-3.500
5.020,-0.019,-1.500,-3.510
5.040,-0.038,-1.500,-3.500
5.060,-0.057,-1.499,-3.490
5.080,-0.075,-1.498,-3.480
5.100,-0.094,-1.497,-3.470
5.120,-0.113,-1.496,-3.460
5.140,-0.132,-1.494,-3.450
5.160,-0.151,-1.492,-3.440
5.180,-0.169,-1.490,-3.430
5.200,-0.188,-1.488,-3.420
5.220,-0.207,-1.486,-3.410
5.240,-0.225,-1.483,-3.400
5.260,-0.244,-1.480,-3.390
5.280,-0.263,-1.477,-3.380
5.300,-0.281,-1.473,-3.370
5.320,-0.300,-1.470,-3.360
5.340,-0.318,-1.466,-3.350
5.360,-0.336,-1.462,-3.340
5.380,-0.355,-1.457,-3.330
5.400,-0.373,-1.453,-3.320
5.420,-0.391,-1.448,-3.310
5.440,-0.409,-1.443,-3.300
5.460,-0.428,-1.438,-3.290
5.480,-0.446,-1.432,-3.280
5.500,-0.464,-1.427,-3.270
5.520,-0.481,-1.421,-3.260
5.540,-0.499,-1.414,-3.250
5.560,-0.517,-1.408,-3.240
5.580,-0.535,-1.401,-3.230
5.600,-0.552,-1.395,-3.220
5.620,-0.570,-1.388,-3.210
5.640,-0.587,-1.380,-3.200
5.660,-0.604,-1.373,-3.190
5.680,-0.622,-1.365,-3.180
5.700,-0.639,-1.357,-3.170
5.720,-0.656,-1.349,-3.160
5.740,-0.673,-1.341,-3.150
5.760,-0.689,-1.332,-3.140
5.780,-0.706,-1.323,-3.130
5.800,-0.723,-1.314,-3.120
5.820,-0.739,-1.305,-3.110
5.840,-0.755,-1.296,-3.100
5.860,-0.772,-1.286,-3.090
5.880,-0.788,-1.276,-3.080
5.900,-0.804,-1.266,-3.070
5.920,-0.820,-1.256,-3.060
5.940,-0.835,-1.246,-3.050
5.960,-0.851,-1.235,-3.040
5.980,-0.866,-1.225,-3.030
6.000,-0.882,-1.214,-3.020
6.020,-0.897,-1.202,-3.010
6.040,-0.912,-1.191,-3.000
6.060,-0.927,-1.179,-2.990
6.080,-0.942,-1.168,-2.980
6.100,-0.956,-1.156,-2.970
6.120,-0.971,-1.144,-2.960
6.140,-0.985,-1.131,-2.950
6.160,-0.999,-1.119,-2.940
6.180,-1.013,-1.106,-2.930
6.200,-1.027,-1.093,-2.920
6.220,-1.040,-1.080,-2.910
6.240,-1.054,-1.067,-2.900
6.260,-1.067,-1.054,-2.890
6.280,-1.080,-1.040,-2.880
6.300,-1.093,-1.027,-2.870
6.320,-1.106,-1.013,-2.860
6.340,-1.119,-0.999,-2.850
6.360,-1.131,-0.985,-2.840
6.380,-1.144,-0.971,-2.830
6.400,-1.156,-0.956,-2.820
6.420,-1.168,-0.942,-2.810
6.440,-1.179,-0.927,-2.800
6.460,-1.191,-0.912,-2.790
6.480,-1.202,-0.897,-2.780
6.500,-1.214,-0.882,-2.770
6.520,-1.225,-0.866,-2.760
6.540,-1.235,-0.851,-2.750
6.560,-1.246,-0.835,-2.740
6.580,-1.256,-0.820,-2.730
6.600,-1.266,-0.804,-2.720
6.620,-1.276,-0.788,-2.710
6.640,-1.286,-0.772,-2.700
6.660,-1.296,-0.755,-2.690
6.680,-1.305,-0.739,-2.680
6.700,-1.314,-0.723,-2.670
6.720,-1.323,-0.706,-2.660
6.740,-1.332,-0.689,-2.650
6.760,-1.341,-0.673,-2.640
6.780,-1.349,-0.656,-2.630
6.800,-1.357,-0.639,-2.620
6.820,-1.365,-0.622,-2.610
6.840,-1.373,-0.604,-2.600
6.860,-1.380,-0.587,-2.590
6.880,-1.388,-0.570,-2.580
6.900,-1.395,-0.552,-2.570
6.920,-1.401,-0.535,-2.560
6.940,-1.408,-0.517,-2.550
6.960,-1.414,-0.499,-2.540
6.980,-1.421,-0.481,-2.530
7.000,-1.427,-0.464,-2.520
7.020,-1.432,-0.446,-2.510
7.040,-1.438,-0.428,-2.500
7.060,-1.443,-0.409,-2.490
7.080,-1.448,-0.391,-2.480
7.100,-1.453,-0.373,-2.470
7.120,-1.457,-0.355,-2.460
7.140,-1.462,-0.336,-2.450
7.160,-1.466,-0.318,-2.440
7.180,-1.470,-0.300,-2.430
7.200,-1.473,-0.281,-2.420
7.220,-1.477,-0.263,-2.410
7.240,-1.480,-0.244,-2.400
7.260,-1.483,-0.225,-2.390
7.280,-1.486,-0.207,-2.380
7.300,-1.488,-0.188,-2.370
7.320,-1.490,-0.169,-2.360
7.340,-1.492,-0.151,-2.350
7.360,-1.494,-0.132,-2.340
7.380,-1.496,-0.113,-2.330
7.400,-1.497,-0.094,-2.320
7.420,-1.498,-0.075,-2.310
7.440,-1.499,-0.057,-2.300
7.460,-1.500,-0.038,-2.290
7.480,-1.500,-0.019,-2.280
7.500,-1.500,-0.000,-2.270
7.520,-1.500,0.019,-2.260
7.540,-1.500,0.038,-2.250
7.560,-1.499,0.057,-2.240
7.580,-1.498,0.075,-2.230
7.600,-1.497,0.094,-2.220
7.620,-1.496,0.113,-2.210
7.640,-1.494,0.132,-2.200
7.660,-1.492,0.151,-2.190
7.680,-1.490,0.169,-2.180
7.700,-1.488,0.188,-2.170
7.720,-1.486,0.207,-2.160
7.740,-1.483,0.225,-2.150
7.760,-1.480,0.244,-2.140
7.780,-1.477,0.263,-2.130
7.800,-1.473,0.281,-2.120
7.820,-1.470,0.300,-2.110
7.840,-1.466,0.318,-2.100
7.860,-1.462,0.336,-2.090
7.880,-1.457,0.355,-2.080
7.900,-1.453,0.373,-2.070
7.920,-1.448,0.391,-2.060
7.940,-1.443,0.409,-2.050
7.960,-1.438,0.428,-2.040
7.980,-1.432,0.446,-2.030
8.000,-1.427,0.464,-2.020
8.020,-1.421,0.481,-2.010
8.040,-1.414,0.499,-2.000
8.060,-1.408,0.517,-1.990
8.080,-1.401,0.535,-1.980
8.100,-1.395,0.552,-1.970
8.120,-1.388,0.570,-1.960
8.140,-1.380,0.587,-1.950
8.160,-1.373,0.604,-1.940
8.180,-1.365,0.622,-1.930
8.200,-1.357,0.639,-1.920
8.220,-1.349,0.656,-1.910
8.240,-1.341,0.673,-1.900
8.260,-1.332,0.689,-1.890
8.280,-1.323,0.706,-1.880
8.300,-1.314,0.723,-1.870
8.320,-1.305,0.739,-1.860
8.340,-1.296,0.755,-1.850
8.360,-1.286,0.772,-1.840
8.380,-1.276,0.788,-1.830
8.400,-1.266,0.804,-1.820
8.420,-1.256,0.820,-1.810
8.440,-1.246,0.835,-1.800
8.460,-1.235,0.851,-1.790
8.480,-1.225,0.866,-1.780
8.500,-1.214,0.882,-1.770
8.520,-1.202,0.897,-1.760
8.540,-1.191,0.912,-1.750
8.560,-1.179,0.927,-1.740
8.580,-1.168,0.942,-1.730
8.600,-1.156,0.956,-1.720
8.620,-1.144,0.971,-1.710
8.640,-1.131,0.985,-1.700
8.660,-1.119,0.999,-1.690
8.680,-1.106,1.013,-1.680
8.700,-1.093,1.027,-1.670
8.720,-1.080,1.040,-1.660
8.740,-1.067,1.054,-1.650
8.760,-1.054,1.067,-1.640
8.780,-1.040,1.080,-1.630
8.800,-1.027,1.093,-1.620
8.820,-1.013,1.106,-1.610
8.840,-0.999,1.119,-1.600
8.860,-0.985,1.131,-1.590
8.880,-0.971,1.144,-1.580
8.900,-0.956,1.156,-1.570
8.920,-0.942,1.168,-1.560
8.940,-0.927,1.179,-1.550
8.960,-0.912,1.191,-1.540
8.980,-0.897,1.202,-1.530
9.000,-0.882,1.214,-1.520
9.020,-0.866,1.225,-1.510
9.040,-0.851,1.235,-1.500
9.060,-0.835,1.246,-1.490
9.080,-0.820,1.256,-1.480
9.100,-0.804,1.266,-1.470
9.120,-0.788,1.276,-1.460
9.140,-0.772,1.286,-1.450
9.160,-0.755,1.296,-1.440
9.180,-0.739,1.305,-1.430
9.200,-0.723,1.314,-1.420
9.220,-0.706,1.323,-1.410
9.240,-0.689,1.332,-1.400
9.260,-0.673,1.341,-1.390
9.280,-0.656,1.349,-1.380
9.300,-0.639,1.357,-1.370
9.320,-0.622,1.365,-1.360
9.340,-0.604,1.373,-1.350
9.360,-0.587,1.380,-1.340
9.380,-0.570,1.388,-1.330
9.400,-0.552,1.395,-1.320
9.420,-0.535,1.401,-1.310
9.440,-0.517,1.408,-1.300
9.460,-0.499,1.414,-1.290
9.480,-0.481,1.421,-1.280
9.500,-0.464,1.427,-1.270
9.520,-0.446,1.432,-1.260
9.540,-0.428,1.438,-1.250
9.560,-0.409,1.443,-1.240
9.580,-0.391,1.448,-1.230
9.600,-0.373,1.453,-1.220
9.620,-0.355,1.457,-1.210
9.640,-0.336,1.462,-1.200
9.660,-0.318,1.466,-1.190
9.680,-0.300,1.470,-1.180
9.700,-0.281,1.473,-1.170
9.720,-0.263,1.477,-1.160
9.740,-0.244,1.480,-1.150
9.760,-0.225,1.483,-1.140
9.780,-0.207,1.486,-1.130
9.800,-0.188,1.488,-1.120
9.820,-0.169,1.490,-1.110
9.840,-0.151,1.492,-1.100
9.860,-0.132,1.494,-1.090
9.880,-0.113,1.496,-1.080
9.900,-0.094,1.497,-1.070
9.920,-0.075,1.498,-1.060
9.940,-0.057,1.499,-1.050
9.960,-0.038,1.500,-1.040
9.980,-0.019,1.500,-1.030
10.000,-0.000,1.500,-1.020
